taxonID	habitat
11469524	terrestrial
11469525	terrestrial
11469526	terrestrial
11469527	terrestrial
11469528	terrestrial
11469529	terrestrial
11469530	terrestrial
11469531	terrestrial
11469532	terrestrial
11469533	terrestrial
11469534	terrestrial
11469535	terrestrial
11469536	terrestrial
11469537	terrestrial
11469538	terrestrial
11469539	terrestrial
11469540	terrestrial
11469541	terrestrial
11469542	terrestrial
11469543	terrestrial
11469544	terrestrial
11469545	terrestrial
11469546	terrestrial
11469547	terrestrial
11469548	terrestrial
11469549	terrestrial
11469550	terrestrial
11469551	terrestrial
11469552	terrestrial
11469553	terrestrial
11469554	terrestrial
11469555	terrestrial
11469556	terrestrial
11469557	terrestrial
11469558	terrestrial
11469559	terrestrial
11469560	terrestrial
11469561	terrestrial
11469562	terrestrial
11469563	terrestrial
11469564	terrestrial
11469565	terrestrial
11469566	terrestrial
11469567	terrestrial
11469568	terrestrial
11469569	terrestrial
11469570	terrestrial
11469571	terrestrial
11469572	terrestrial
11469573	terrestrial
11469574	terrestrial
11469575	terrestrial
11469576	terrestrial
11469577	terrestrial
11469578	terrestrial
11469579	terrestrial
11469580	terrestrial
11469581	terrestrial
11469582	marine
11469582	terrestrial
11469583	terrestrial
11469584	terrestrial
11469585	terrestrial
11469586	terrestrial
11469587	terrestrial
11469588	terrestrial
11469589	terrestrial
11469590	terrestrial
11469591	terrestrial
11469592	terrestrial
11469593	terrestrial
11469594	terrestrial
11469595	terrestrial
11469596	terrestrial
11469597	terrestrial
11469598	terrestrial
11469599	terrestrial
11469600	terrestrial
11469601	terrestrial
11469602	terrestrial
11469603	terrestrial
11469604	terrestrial
11469605	terrestrial
11469606	terrestrial
11469607	terrestrial
11469608	terrestrial
11469609	terrestrial
11469610	terrestrial
11469611	terrestrial
11469612	terrestrial
11469613	terrestrial
11469614	terrestrial
11469615	terrestrial
11469616	terrestrial
11469617	terrestrial
11469618	terrestrial
11469619	terrestrial
11469620	terrestrial
11469621	terrestrial
11469622	terrestrial
11469623	terrestrial
11469624	terrestrial
11469625	terrestrial
11469626	terrestrial
11469627	terrestrial
11469628	terrestrial
11469629	terrestrial
11469630	terrestrial
11469631	terrestrial
11469632	terrestrial
11469633	terrestrial
11469634	terrestrial
11469635	terrestrial
11469636	terrestrial
11469637	terrestrial
11469638	terrestrial
11469639	terrestrial
11469640	terrestrial
11469641	terrestrial
11469642	terrestrial
11469643	terrestrial
11469644	terrestrial
11469645	terrestrial
11469646	terrestrial
11469647	terrestrial
11469648	terrestrial
11469649	terrestrial
11469650	terrestrial
11469651	terrestrial
11469652	terrestrial
11469653	terrestrial
11469654	terrestrial
11469655	terrestrial
11469656	terrestrial
11469657	terrestrial
11469658	terrestrial
11469659	terrestrial
11469660	terrestrial
11469661	terrestrial
11469662	terrestrial
11469663	terrestrial
11469664	terrestrial
11469665	terrestrial
11469666	terrestrial
11469667	terrestrial
11469668	terrestrial
11469669	terrestrial
11469670	terrestrial
11469671	terrestrial
11469672	terrestrial
11469673	terrestrial
11469674	terrestrial
11469675	terrestrial
11469676	terrestrial
11469677	terrestrial
11469678	terrestrial
11469679	terrestrial
11469680	terrestrial
11469681	terrestrial
11469682	terrestrial
11469683	terrestrial
11469684	terrestrial
11469685	terrestrial
11469686	terrestrial
11469687	terrestrial
11469688	terrestrial
11469689	terrestrial
11469690	terrestrial
11469691	terrestrial
11469692	terrestrial
11469693	terrestrial
11469694	terrestrial
11469695	terrestrial
11469696	terrestrial
11469697	terrestrial
11469698	terrestrial
11469699	terrestrial
11469700	terrestrial
11469701	terrestrial
11469702	terrestrial
11469703	terrestrial
11469704	terrestrial
11469705	terrestrial
11469706	terrestrial
11469707	terrestrial
11469708	terrestrial
11469709	terrestrial
11469710	terrestrial
11469711	terrestrial
11469712	terrestrial
11469713	terrestrial
11469714	terrestrial
11469715	terrestrial
11469716	terrestrial
11469717	terrestrial
11469718	terrestrial
11469719	terrestrial
11469720	terrestrial
11469721	terrestrial
11469722	terrestrial
11469723	terrestrial
11469724	terrestrial
11469725	terrestrial
11469726	terrestrial
11469727	terrestrial
11469728	terrestrial
11469729	terrestrial
11469730	terrestrial
11469731	terrestrial
11469732	terrestrial
11469733	terrestrial
11469734	terrestrial
11469735	terrestrial
11469736	terrestrial
11469737	terrestrial
11469738	terrestrial
11469739	terrestrial
11469740	terrestrial
11469741	terrestrial
11469742	terrestrial
11469743	terrestrial
11469744	terrestrial
11469745	terrestrial
11469746	terrestrial
11469747	terrestrial
11469748	terrestrial
11469749	terrestrial
11469750	terrestrial
11469751	terrestrial
11469752	terrestrial
11469753	terrestrial
11469754	terrestrial
11469755	terrestrial
11469756	terrestrial
11469757	terrestrial
11469758	terrestrial
11469759	terrestrial
11469760	terrestrial
11469761	terrestrial
11469762	terrestrial
11469763	terrestrial
11469764	terrestrial
11469765	terrestrial
11469766	terrestrial
11469767	terrestrial
11469768	terrestrial
11469769	terrestrial
11469770	terrestrial
11469771	terrestrial
11469772	terrestrial
11469773	terrestrial
11469774	terrestrial
11469775	terrestrial
11469776	terrestrial
11469777	terrestrial
11469778	terrestrial
11469779	terrestrial
11469780	terrestrial
11469781	terrestrial
11469782	terrestrial
11469783	terrestrial
11469784	terrestrial
11469785	terrestrial
11469786	terrestrial
11469787	terrestrial
11469788	terrestrial
11469789	terrestrial
11469790	terrestrial
11469791	terrestrial
11469792	terrestrial
11469793	terrestrial
11469794	terrestrial
11469795	terrestrial
11469796	terrestrial
11469797	terrestrial
11469798	terrestrial
11469799	terrestrial
11469800	terrestrial
11469801	terrestrial
11469802	terrestrial
11469803	terrestrial
11469804	terrestrial
11469805	terrestrial
11469806	terrestrial
11469807	terrestrial
11469808	terrestrial
11469809	terrestrial
11469810	terrestrial
11469811	terrestrial
11469812	terrestrial
11469813	terrestrial
11469814	terrestrial
11469815	terrestrial
11469816	terrestrial
11469817	terrestrial
11469818	terrestrial
11469819	terrestrial
11469820	terrestrial
11469821	terrestrial
11469822	terrestrial
11469823	terrestrial
11469824	terrestrial
11469825	terrestrial
11469826	terrestrial
11469827	terrestrial
11469828	terrestrial
11469829	terrestrial
11469830	terrestrial
11469831	terrestrial
11469832	terrestrial
11469833	terrestrial
11469834	terrestrial
11469835	terrestrial
11469836	terrestrial
11469837	terrestrial
11469838	terrestrial
11469839	terrestrial
11469840	terrestrial
11469841	terrestrial
11469842	terrestrial
11469843	terrestrial
11469844	terrestrial
11469845	terrestrial
11469846	terrestrial
11469847	terrestrial
11469848	terrestrial
11469849	terrestrial
11469850	terrestrial
11469851	terrestrial
11469852	terrestrial
11469853	terrestrial
11469854	terrestrial
11469855	terrestrial
11469856	terrestrial
11469857	terrestrial
11469858	terrestrial
11469859	terrestrial
11469860	terrestrial
11469861	terrestrial
11469862	terrestrial
11469863	terrestrial
11469864	terrestrial
11469865	terrestrial
11469866	terrestrial
11469867	terrestrial
11469868	terrestrial
11469869	terrestrial
11469870	terrestrial
11469871	terrestrial
11469872	terrestrial
11469873	terrestrial
11469874	terrestrial
11469875	terrestrial
11469876	terrestrial
11469877	terrestrial
11469878	terrestrial
11469879	terrestrial
11469880	terrestrial
11469881	terrestrial
11469882	terrestrial
11469883	terrestrial
11469884	terrestrial
11469885	terrestrial
11469886	terrestrial
11469887	terrestrial
11469888	terrestrial
11469889	terrestrial
11469890	terrestrial
11469891	terrestrial
11469892	terrestrial
11469893	terrestrial
11469894	terrestrial
11469895	terrestrial
11469896	terrestrial
11469897	terrestrial
11469898	terrestrial
11469899	terrestrial
11469900	terrestrial
11469901	terrestrial
11469902	terrestrial
11469903	terrestrial
11469904	terrestrial
11469905	terrestrial
11469906	terrestrial
11469907	terrestrial
11469908	terrestrial
11469909	terrestrial
11469910	terrestrial
11469911	terrestrial
11469912	terrestrial
11469913	terrestrial
11469914	terrestrial
11469915	terrestrial
11469916	terrestrial
11469917	terrestrial
11469918	terrestrial
11469919	terrestrial
11469920	terrestrial
11469921	terrestrial
11469922	terrestrial
11469923	terrestrial
11469924	terrestrial
11469925	terrestrial
11469926	terrestrial
11469927	terrestrial
11469928	terrestrial
11469929	terrestrial
11469930	terrestrial
11469931	terrestrial
11469932	terrestrial
11469933	terrestrial
11469934	terrestrial
11469935	terrestrial
11469936	terrestrial
11469937	terrestrial
11469938	terrestrial
11469939	terrestrial
11469940	terrestrial
11469941	terrestrial
11469942	terrestrial
11469943	terrestrial
11469944	terrestrial
11469945	terrestrial
11469946	terrestrial
11469947	terrestrial
11469948	terrestrial
11469949	terrestrial
11469950	terrestrial
11469951	terrestrial
11469952	terrestrial
11469953	terrestrial
11469954	terrestrial
11469955	terrestrial
11469956	terrestrial
11469957	terrestrial
11469958	terrestrial
11469959	terrestrial
11469960	terrestrial
11469961	terrestrial
11469962	terrestrial
11469963	terrestrial
11469964	terrestrial
11469965	terrestrial
11469966	terrestrial
11469967	terrestrial
11469968	terrestrial
11469969	terrestrial
11469970	terrestrial
11469971	terrestrial
11469972	terrestrial
11469973	terrestrial
11469974	terrestrial
11469975	terrestrial
11469976	terrestrial
11469977	terrestrial
11469978	terrestrial
11469979	terrestrial
11469980	terrestrial
11469981	terrestrial
11469982	terrestrial
11469983	terrestrial
11469984	terrestrial
11469985	terrestrial
11469986	terrestrial
11469987	terrestrial
11469988	terrestrial
11469989	terrestrial
11469990	terrestrial
11469991	terrestrial
11469992	terrestrial
11469993	terrestrial
11469994	terrestrial
11469995	terrestrial
11469996	terrestrial
11469997	terrestrial
11469998	terrestrial
11469999	terrestrial
11470000	terrestrial
11470001	terrestrial
11470002	terrestrial
11470003	terrestrial
11470004	terrestrial
11470005	terrestrial
11470006	terrestrial
11470007	terrestrial
11470008	terrestrial
11470009	terrestrial
11470010	terrestrial
11470011	terrestrial
11470012	terrestrial
11470013	terrestrial
11470014	terrestrial
11470015	terrestrial
11470016	terrestrial
11470017	terrestrial
11470018	terrestrial
11470019	terrestrial
11470020	terrestrial
11470021	terrestrial
11470022	terrestrial
11470023	terrestrial
11470024	terrestrial
11470025	terrestrial
11470026	terrestrial
11470027	terrestrial
11470028	terrestrial
11470029	terrestrial
11470030	terrestrial
11470031	terrestrial
11470032	terrestrial
11470033	terrestrial
11470034	terrestrial
11470035	terrestrial
11470036	terrestrial
11470037	terrestrial
11470038	terrestrial
11470039	terrestrial
11470040	terrestrial
11470041	terrestrial
11470042	terrestrial
11470043	terrestrial
11470044	terrestrial
11470045	terrestrial
11470046	terrestrial
11470047	terrestrial
11470048	terrestrial
11470049	terrestrial
11470050	terrestrial
11470051	terrestrial
11470052	terrestrial
11470053	terrestrial
11470054	terrestrial
11470055	terrestrial
11470056	terrestrial
11470057	terrestrial
11470058	terrestrial
11470059	terrestrial
11470060	terrestrial
11470061	terrestrial
11470062	terrestrial
11470063	terrestrial
11470064	terrestrial
11470065	terrestrial
11470066	terrestrial
11470067	terrestrial
11470068	terrestrial
11470069	terrestrial
11470070	terrestrial
11470071	terrestrial
11470072	terrestrial
11470073	terrestrial
11470074	terrestrial
11470075	terrestrial
11470076	terrestrial
11470077	terrestrial
11470078	terrestrial
11470079	terrestrial
11470080	terrestrial
11470081	terrestrial
11470082	terrestrial
11470083	terrestrial
11470084	terrestrial
11470085	terrestrial
11470086	terrestrial
11470087	terrestrial
11470088	terrestrial
11470089	terrestrial
11470090	terrestrial
11470091	terrestrial
11470092	terrestrial
11470093	terrestrial
11470094	terrestrial
11470095	terrestrial
11470096	terrestrial
11470097	terrestrial
11470098	terrestrial
11470099	terrestrial
11470100	terrestrial
11470101	terrestrial
11470102	terrestrial
11470103	terrestrial
11470104	terrestrial
11470105	terrestrial
11470106	terrestrial
11470107	terrestrial
11470108	terrestrial
11470109	terrestrial
11470110	terrestrial
11470111	terrestrial
11470112	terrestrial
11470113	terrestrial
11470114	terrestrial
11470115	terrestrial
11470116	terrestrial
11470117	terrestrial
11470118	terrestrial
11470119	terrestrial
11470120	terrestrial
11470121	terrestrial
11470122	terrestrial
11470123	terrestrial
11470124	terrestrial
11470125	terrestrial
11470126	terrestrial
11470127	terrestrial
11470128	terrestrial
11470129	terrestrial
11470130	terrestrial
11470131	terrestrial
11470132	terrestrial
11470133	terrestrial
11470134	terrestrial
11470135	terrestrial
11470136	terrestrial
11470137	terrestrial
11470138	terrestrial
11470139	terrestrial
11470140	terrestrial
11470141	terrestrial
11470142	terrestrial
11470143	terrestrial
11470144	terrestrial
11470145	terrestrial
11470146	terrestrial
11470147	terrestrial
11470148	terrestrial
11470149	terrestrial
11470150	terrestrial
11470151	terrestrial
11470152	terrestrial
11470153	terrestrial
11470154	terrestrial
11470155	terrestrial
11470156	terrestrial
11470157	terrestrial
11470158	terrestrial
11470159	terrestrial
11470160	terrestrial
11470161	terrestrial
11470162	terrestrial
11470163	terrestrial
11470164	terrestrial
11470165	terrestrial
11470166	terrestrial
11470167	terrestrial
11470168	terrestrial
11470169	terrestrial
11470170	terrestrial
11470171	terrestrial
11470172	terrestrial
11470173	terrestrial
11470174	terrestrial
11470175	terrestrial
11470176	terrestrial
11470177	terrestrial
11470178	terrestrial
11470179	terrestrial
11470180	terrestrial
11470181	terrestrial
11470182	terrestrial
11470183	terrestrial
11470184	terrestrial
11470185	terrestrial
11470186	terrestrial
11470187	terrestrial
11470188	terrestrial
11470189	terrestrial
11470190	terrestrial
11470191	terrestrial
11470192	terrestrial
11470193	terrestrial
11470194	terrestrial
11470195	terrestrial
11470196	terrestrial
11470197	terrestrial
11470198	terrestrial
11470199	terrestrial
11470200	terrestrial
11470201	terrestrial
11470202	terrestrial
11470203	terrestrial
11470204	terrestrial
11470205	terrestrial
11470206	terrestrial
11470207	terrestrial
11470208	terrestrial
11470209	terrestrial
11470210	terrestrial
11470211	terrestrial
11470212	terrestrial
11470213	terrestrial
11470214	terrestrial
11470215	terrestrial
11470216	terrestrial
11470217	terrestrial
11470218	terrestrial
11470219	terrestrial
11470220	terrestrial
11470221	terrestrial
11470222	terrestrial
11470223	terrestrial
11470224	terrestrial
11470225	terrestrial
11470226	terrestrial
11470227	terrestrial
11470228	terrestrial
11470229	terrestrial
11470230	terrestrial
11470231	terrestrial
11470232	terrestrial
11470233	terrestrial
11470234	terrestrial
11470235	terrestrial
11470236	terrestrial
11470237	terrestrial
11470238	terrestrial
11470239	terrestrial
11470240	terrestrial
11470241	terrestrial
11470242	terrestrial
11470243	terrestrial
11470244	terrestrial
11470245	terrestrial
11470246	terrestrial
11470247	terrestrial
11470248	terrestrial
11470249	terrestrial
11470250	terrestrial
11470251	terrestrial
11470252	terrestrial
11470253	terrestrial
11470254	terrestrial
11470255	terrestrial
11470256	terrestrial
11470257	terrestrial
11470258	terrestrial
11470259	terrestrial
11470260	terrestrial
11470261	terrestrial
11470262	terrestrial
11470263	terrestrial
11470264	terrestrial
11470265	terrestrial
